"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.026653873007083356","0.0279512092162432","True","2.0","1.0","0.14952885660372042","0.33552507621871075","True","0.026653873007083356","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very slender straight cylindrical pin about 0.75 units long and about 0.043 units in diameter, with flat ends and no head.","22","124","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.04354351577760304","0.30743843428781065","True","0.0","0.0","0.1855421304398818","0.14181522949352257","True","0.04354351577760304","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin rounded-corner plate about 0.56 by 0.47 units in plan and about 0.0375 units thick, with one large circular pocket near a corner.","24","136","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","An elongated capsule-shaped prism about 0.56 units long, 0.124 units wide, and 0.101 units thick, with straight sides joined by rounded ends.","22","141","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.12241566402638117","0.19640013884705182","True","2.0","1.0","0.08048881976150307","0.6566667398760899","False","0.12241566402638117","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A thin solid prism based on a teardrop outline, fitting within about 0.243 by 0.243 units and about 0.08 units in thickness.","22","124","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.22815853527625524","0.4052506248653311","True","0.0","0.0","0.4253426531497112","0.47304993869076617","True","0.22815853527625524","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder with one plain circular end and one concentric stepped circular end.","15","91","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.05622905034969723","0.1330768102996463","True","0.0","0.0","0.1722670390564861","0.2533744127731131","True","0.05622905034969723","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A round flange plate about 25.4 units across and about 6.76 units deep, with one large center hole, six smaller bolt holes around it, and a short cylindrical hub on the back.","32","174","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.022963149211096462","0.0367491102559657","True","2.0","0.0","0.1864402649782223","0.19212552429980356","False","0.022963149211096462","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A flat rectangular mounting plate about 250 units long, 150 units wide, and 16 units thick, with one hole near each corner.","22","123","data/reference_models/stl/UB40-T017.stl"
"UB40-B018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.04565390276843641","0.049233916163661594","True","2.0","0.0","0.0629842213157162","0.4808723004473043","True","0.04565390276843641","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","18","18","UB40-T018","UB40-T018","UB40-T018.stl","A straight cylindrical rod about 163.8 units long and about 16 units in diameter, with a small transverse hole near one end.","22","124","data/reference_models/stl/UB40-T018.stl"
"UB40-B019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.2434490358561704","0.7283430250830925","False","1.0","0.0","1.6156999578312363","1.0205304267986142","True","0.2434490358561704","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","19","19","UB40-T019","UB40-T019","UB40-T019.stl","A plate-like solid about 108 units wide, 76.2 units tall, and 25.4 units thick, with a curved top edge and two upper holes.","23","123","data/reference_models/stl/UB40-T019.stl"
"UB40-B020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.041923244102039806","0.21477669367399915","True","2.0","1.0","0.616822786734496","0.04742237695913465","True","0.041923244102039806","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","20","20","UB40-T020","UB40-T020","UB40-T020.stl","A tall rectangular block about 76.2 by 50.8 units in footprint and about 152.4 units high, with a deep U-shaped slot cut into the top.","25","134","data/reference_models/stl/UB40-T020.stl"
"UB40-B021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","21","21","UB40-T021","UB40-T021","UB40-T021.stl","A thin-walled bracket-like frame about 120 units long, 40 units high, and 21 units deep, with two end plates, a sloped top, a large open central window, a middle round hole, and small mounting holes.","35","199","data/reference_models/stl/UB40-T021.stl"
"UB40-B022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.022660659923084747","0.17251507478273168","True","0.0","1.0","0.23557991493374253","0.09949845989442635","True","0.022660659923084747","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","22","22","UB40-T022","UB40-T022","UB40-T022.stl","A thin three-lobed ring-like plate about 300 by 277 units in plan and about 15 units thick, with a circular hole in the center.","24","127","data/reference_models/stl/UB40-T022.stl"
"UB40-B023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.04945807980542606","0.25823098268357964","True","0.0","0.0","0.1722881994953741","0.011442831110458712","True","0.04945807980542606","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","23","23","UB40-T023","UB40-T023","UB40-T023.stl","A thin stepped mounting plate about 108 units long, 53.1 units wide, and 10.7 units thick, with one large central hole, four smaller holes around it, and one extra hole near each end.","33","183","data/reference_models/stl/UB40-T023.stl"
"UB40-B024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","24","24","UB40-T024","UB40-T024","UB40-T024.stl","A flat asymmetric plate about 193.8 by 160 units in plan and about 10 units thick, with five round mounting holes and two long parallel slots in the forked end.","30","160","data/reference_models/stl/UB40-T024.stl"
"UB40-B025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.0922083551608823","0.3449545890997235","True","0.0","0.0","0.12403128782688172","0.04150660643181253","True","0.0922083551608823","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","25","25","UB40-T025","UB40-T025","UB40-T025.stl","A rounded rectangular hollow box about 230 units long, 130 units wide, and 45 units thick, with one large open side and one closed side.","25","136","data/reference_models/stl/UB40-T025.stl"
"UB40-B026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.1538873101192869","0.5016137774680042","True","0.0","0.0","0.2078006768773105","0.4337405270458504","True","0.1538873101192869","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","26","26","UB40-T026","UB40-T026","UB40-T026.stl","A fastener-like part about 12.95 units high, with a broad circular head, a short shaft, and a recessed polygonal socket on top.","22","127","data/reference_models/stl/UB40-T026.stl"
"UB40-B027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.0921441950163438","0.4335108020486828","True","4.0","0.0","0.26626053842098707","0.06951204337272307","True","0.0921441950163438","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","27","27","UB40-T027","UB40-T027","UB40-T027.stl","A helical compression spring about 8.63 units in outer diameter and about 8.70 units long.","15","90","data/reference_models/stl/UB40-T027.stl"
"UB40-B028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.0697209660076389","0.283965334317152","True","2.0","0.0","0.7734887198253474","0.20561220500586042","True","0.0697209660076389","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","28","28","UB40-T028","UB40-T028","UB40-T028.stl","A hexagonal nut-like solid about 60 units across corners, about 55.9 units across flats, and about 30.6 units thick, with a circular through-hole.","23","146","data/reference_models/stl/UB40-T028.stl"
"UB40-B029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.09234661306290494","0.2698161522955129","True","0.0","0.0","0.27828151124167333","0.20049232122284655","True","0.09234661306290494","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","29","29","UB40-T029","UB40-T029","UB40-T029.stl","A circular flange about 228.6 units in diameter and about 79.4 units high overall, with eight evenly spaced outer holes and a broad cylindrical hub on the back.","28","160","data/reference_models/stl/UB40-T029.stl"
"UB40-B030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","30","30","UB40-T030","UB40-T030","UB40-T030.stl","A bracket-like plate about 110 by 85 by 55 units overall, with a large cylindrical boss with a center hole, a smaller round hole in the plate, and a deep side opening at one end.","35","178","data/reference_models/stl/UB40-T030.stl"
"UB40-B031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.057617657066980896","0.20876297192049764","True","2.0","0.0","0.1704905197185369","0.023235332539872533","True","0.057617657066980896","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","31","31","UB40-T031","UB40-T031","UB40-T031.stl","A long thin L-shaped bracket fitting inside about 381 by 158.75 by 44.45 units, made from one broad panel and one narrow hole-bearing flange running along a long edge.","29","167","data/reference_models/stl/UB40-T031.stl"
"UB40-B032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.09258269717616878","0.41787218102019197","True","2.0","1.0","0.16228103763870577","0.38160973884316246","True","0.09258269717616878","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","32","32","UB40-T032","UB40-T032","UB40-T032.stl","A five-pointed star-shaped plate about 138.6 by 123.8 units across, with a short cylindrical boss raised from the center.","19","121","data/reference_models/stl/UB40-T032.stl"
"UB40-B033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","33","33","UB40-T033","UB40-T033","UB40-T033.stl","A shallow open tray-like structure about 420 by 260 units in footprint and about 325 units high, with four corner posts.","21","120","data/reference_models/stl/UB40-T033.stl"
"UB40-B034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.041287075856774755","0.1921514918735935","True","0.0","0.0","0.14954511202645185","0.304362257975788","False","0.041287075856774755","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","34","34","UB40-T034","UB40-T034","UB40-T034.stl","A thin plate about 170 units long, 120 units wide, and 15 units thick, with two circular holes placed near opposite ends.","22","121","data/reference_models/stl/UB40-T034.stl"
"UB40-B035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.08012824922417383","0.20057871366082294","True","2.0","1.0","0.44323300065812193","0.17086655674601764","True","0.08012824922417383","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","35","35","UB40-T035","UB40-T035","UB40-T035.stl","A solid round part about 59.2 units in diameter and about 27.9 units long, made from three coaxial circular discs or rims overlapping around the same center.","27","157","data/reference_models/stl/UB40-T035.stl"
"UB40-B036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.021106217020736194","0.06035484926379991","True","0.0","1.0","0.3146928072034356","0.12099485865533677","True","0.021106217020736194","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","36","36","UB40-T036","UB40-T036","UB40-T036.stl","A torus-like ring about 49.05 units in outer diameter with a rounded tube diameter of about 5.08 units.","18","103","data/reference_models/stl/UB40-T036.stl"
"UB40-B037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.09224248517077546","0.192483849920222","True","2.0","0.0","0.5756454414072351","0.3422043211929873","True","0.09224248517077546","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","37","37","UB40-T037","UB40-T037","UB40-T037.stl","A bent angle bracket about 70 units long, 35 units high, and 20 units deep, with three larger holes on one flange and two smaller holes on the other.","29","149","data/reference_models/stl/UB40-T037.stl"
"UB40-B038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","38","38","UB40-T038","UB40-T038","UB40-T038.stl","A tall upright block about 101.6 units high with a sloped top and one deep rectangular side recess.","18","99","data/reference_models/stl/UB40-T038.stl"
"UB40-B039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.06389576009895287","0.16992769869050584","True","2.0","0.0","0.6347005856087763","0.08330833698013174","True","0.06389576009895287","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","39","39","UB40-T039","UB40-T039","UB40-T039.stl","A clevis-like block about 127 units long, with a rounded lug hole at one end and a top slot that forms two parallel arms.","24","121","data/reference_models/stl/UB40-T039.stl"
"UB40-B040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","beginner","beginner","40","40","UB40-T040","UB40-T040","UB40-T040.stl","A rigid bracket-like part about 79.9 units long, 50 units high, and 40 units deep, with one rounded hole end and a triangular support rib below.","26","144","data/reference_models/stl/UB40-T040.stl"
"UB40-E001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.1395813292068867","0.46948687189752025","True","0.0","0.0","0.3744098965128635","0.4899442872293013","True","0.1395813292068867","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","1","1","UB40-T001","UB40-T001","UB40-T001.stl","This solid is a tall frustum-like body that fits within roughly 40 by 40 by 50 units. Its upper and lower boundaries are flat circular faces of slightly different diameter, with the larger face on the top side and a smooth, even taper joining the two. The form is a clean solid of revolution and does not include any perforations, grooves, ribs, shoulders, or attached secondary details.","67","387","data/reference_models/stl/UB40-T001.stl"
"UB40-E002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.011558475848316936","0.02723203656758573","True","2.0","1.0","0.18149772446487086","0.05550410869682701","False","0.011558475848316936","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","2","2","UB40-T002","UB40-T002","UB40-T002.stl","This solid is a wafer-thin square-like plate measuring about 0.5625 units in length, 0.5087 units in width, and only 0.0066 units in thickness. Both broad faces are flat and parallel, the side walls descend straight without taper, and the corners stay crisp rather than rounded. No holes, pockets, chamfers, fillets, or surface additions appear anywhere on the body.","58","366","data/reference_models/stl/UB40-T002.stl"
"UB40-E003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.0719749864783244","0.25783195655151864","True","2.0","1.0","0.8440865174833772","0.0527340259955672","True","0.0719749864783244","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","3","3","UB40-T003","UB40-T003","UB40-T003.stl","This solid is a short cylinder about 0.5625 units in diameter and 0.2262 units high. The two circular end faces are flat and parallel, and the lateral surface keeps a constant radius over the full height rather than narrowing like a frustum. It is a plain rotational body with no central opening, recess, flange, or exterior accessory feature.","58","343","data/reference_models/stl/UB40-T003.stl"
"UB40-E004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.019325716652227282","0.06538739770135364","True","2.0","1.0","0.6151993582506609","0.06434092710268935","True","0.019325716652227282","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","4","4","UB40-T004","UB40-T004","UB40-T004.stl","This solid is a rectangular bar roughly 0.75 units long, 0.375 units wide, and 0.0938 units thick. A centered semicircular notch is removed from one short end and passes through the full thickness, creating a half-round side opening. Apart from that single cut, the block keeps planar orthogonal faces and shows no other holes, steps, or edge modifications.","58","357","data/reference_models/stl/UB40-T004.stl"
"UB40-E005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.09156070181424256","0.5208346850626269","True","2.0","0.0","0.6884856298218321","0.17640310540666426","True","0.09156070181424256","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","5","5","UB40-T005","UB40-T005","UB40-T005.stl","This solid is a thin triangular mounting plate about 0.542 by 0.559 units across and about 0.0758 units thick. The outer triangular perimeter is rounded at the corners rather than sharp, and each of the three corner regions contains one circular through-hole. Outside those three perforations, the plate remains flat, even in thickness, and free of local bosses, recesses, or side cuts.","62","386","data/reference_models/stl/UB40-T005.stl"
"UB40-E006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration2/text-to-cadquery_per_sample.csv","1","1","0.024668529598877716","0.12330119066228541","True","0.0","1.0","0.6170152447613727","0.036172205641688215","True","0.024668529598877716","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration2","iteration2","expert","expert","6","6","UB40-T006","UB40-T006","UB40-T006.stl","This solid is a rectangular block with overall dimensions close to 80 by 50 by 30 units. Its defining feature is a large circular blind recess opening from the top face, centered across the width but shifted toward one end along the length and stopping short of the bottom. The exterior otherwise remains a plain box with flat faces and no extra bores, slots, or stepped regions.","67","379","data/reference_models/stl/UB40-T006.stl"
