"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.10073965379439595","0.47156345181420184","True","2.0","1.0","0.19835877056995455","0.28669516225247665","True","0.10073965379439595","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very slender straight cylindrical pin with flat ends and no head or taper.","14","76","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin rounded-corner square plate with one large circular blind pocket near a corner.","14","86","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.054078197505527795","0.11244483291987535","True","2.0","1.0","0.18870426521512876","0.4713574839067477","True","0.054078197505527795","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","A long capsule-shaped prism with straight sides joined by semicircular ends.","11","76","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.1626700918865449","0.49399084354755696","True","2.0","1.0","0.18870426472492885","0.5484512949126642","True","0.1626700918865449","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A flat teardrop-shaped prism with one rounded end and one pointed tip.","12","70","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.21772720577916804","0.3995393497743779","True","0.0","0.0","0.4617495248294598","0.43664306701101757","True","0.21772720577916804","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder with one plain circular end and one concentric stepped circular end.","15","91","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.04738046005670644","0.10945113544703018","True","0.0","0.0","0.37823188143047093","0.0474095703991283","True","0.04738046005670644","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A round flange plate with one large center hole, six smaller bolt holes around it, and a short cylindrical hub on the back.","23","123","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.019146274976164585","0.03932614030172801","True","0.0","0.0","0.2413670965230221","0.13719869275500376","True","0.019146274976164585","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A thin rectangular plate with four circular holes placed near the corners.","12","74","data/reference_models/stl/UB40-T017.stl"
"UB40-B018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.03923134452871875","0.04466193330268521","True","2.0","0.0","0.2689233695935778","0.27493315216944264","True","0.03923134452871875","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","18","18","UB40-T018","UB40-T018","UB40-T018.stl","A long cylindrical rod with a small cross-hole drilled near one end.","12","68","data/reference_models/stl/UB40-T018.stl"
"UB40-B019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.06852034061751924","0.1038945555999439","True","-2.0","1.0","0.31085311334647137","0.2843164176861508","True","0.06852034061751924","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","19","19","UB40-T019","UB40-T019","UB40-T019.stl","A rectangular plate with a rounded top edge and two holes near the upper corners.","15","81","data/reference_models/stl/UB40-T019.stl"
"UB40-B020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.022141727825728704","0.12944407335879965","True","0.0","0.0","0.5373306513388231","0.032069758436538254","True","0.022141727825728704","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","20","20","UB40-T020","UB40-T020","UB40-T020.stl","A tall rectangular block with a centered rectangular slot cut down from the top.","14","80","data/reference_models/stl/UB40-T020.stl"
"UB40-B021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","21","21","UB40-T021","UB40-T021","UB40-T021.stl","A bracket-like open frame with two end plates, a sloped top, a large round hole in the middle panel, and small mounting holes.","23","126","data/reference_models/stl/UB40-T021.stl"
"UB40-B022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","22","22","UB40-T022","UB40-T022","UB40-T022.stl","A thin three-lobed ring with a circular center hole and curved recesses between the lobes.","15","90","data/reference_models/stl/UB40-T022.stl"
"UB40-B023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","23","23","UB40-T023","UB40-T023","UB40-T023.stl","A thin stepped mounting plate with one large center hole, four smaller holes around it, and one extra hole near each end.","22","121","data/reference_models/stl/UB40-T023.stl"
"UB40-B024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","24","24","UB40-T024","UB40-T024","UB40-T024.stl","An asymmetric forked plate with five round mounting holes and two long parallel slots in the forked end.","18","104","data/reference_models/stl/UB40-T024.stl"
"UB40-B025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.104511473352152","0.39237785294345706","True","0.0","0.0","0.5518447425607105","0.3863068483020162","True","0.104511473352152","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","25","25","UB40-T025","UB40-T025","UB40-T025.stl","A rounded rectangular hollow box with one large open side and one closed side.","14","78","data/reference_models/stl/UB40-T025.stl"
"UB40-B026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.09271334813709642","0.3179491456463083","True","2.0","1.0","0.5429730129627133","0.09856819096044767","True","0.09271334813709642","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","26","26","UB40-T026","UB40-T026","UB40-T026.stl","A screw-like part with a broad round head, a short shaft, and a recessed polygonal top socket.","17","94","data/reference_models/stl/UB40-T026.stl"
"UB40-B027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.1558074299841064","0.5164369729882966","True","2.0","1.0","0.6536251554461268","0.4568766603978628","True","0.1558074299841064","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","27","27","UB40-T027","UB40-T027","UB40-T027.stl","A helical compression spring made from round wire wound around an open center.","13","78","data/reference_models/stl/UB40-T027.stl"
"UB40-B028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","28","28","UB40-T028","UB40-T028","UB40-T028.stl","A hexagonal nut with a circular through-hole running through the middle.","11","72","data/reference_models/stl/UB40-T028.stl"
"UB40-B029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.09266384693072541","0.17449364923428332","True","0.0","0.0","0.28990558747640294","0.18886824498811694","True","0.09266384693072541","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","29","29","UB40-T029","UB40-T029","UB40-T029.stl","A round flange with eight small holes around the edge and a broad cylindrical hub on the back.","18","94","data/reference_models/stl/UB40-T029.stl"
"UB40-B030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.09240148959490502","0.37628022115795773","False","0.0","1.0","0.5073025461863634","0.008797449046107852","True","0.09240148959490502","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","30","30","UB40-T030","UB40-T030","UB40-T030.stl","A bracket-like plate with a large cylindrical boss with a center hole, a smaller round hole in the plate, and a deep side opening at one end.","27","141","data/reference_models/stl/UB40-T030.stl"
"UB40-B031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","31","31","UB40-T031","UB40-T031","UB40-T031.stl","A long thin L-shaped bracket with a broad flat panel, a narrow perpendicular flange running along one long edge, and four holes in that flange.","25","143","data/reference_models/stl/UB40-T031.stl"
"UB40-B032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","32","32","UB40-T032","UB40-T032","UB40-T032.stl","A five-pointed star plate with a short round boss raised at the center.","13","71","data/reference_models/stl/UB40-T032.stl"
"UB40-B033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","33","33","UB40-T033","UB40-T033","UB40-T033.stl","A shallow open tray with a flat base and four upright corner posts.","13","67","data/reference_models/stl/UB40-T033.stl"
"UB40-B034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.020182486940880907","0.14008231676312116","True","-2.0","1.0","0.3912113790266173","0.0626959909756225","True","0.020182486940880907","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","34","34","UB40-T034","UB40-T034","UB40-T034.stl","A rounded rectangular plate with two circular holes, one placed near each end.","13","78","data/reference_models/stl/UB40-T034.stl"
"UB40-B035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.0837512313067482","0.23141785557720276","True","0.0","0.0","0.37823188143047104","0.23586767597366853","True","0.0837512313067482","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","35","35","UB40-T035","UB40-T035","UB40-T035.stl","A solid round part made from three coaxial circular discs or rims overlapping around the same center.","17","101","data/reference_models/stl/UB40-T035.stl"
"UB40-B036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.031366806743710667","0.06325662098782817","True","0.0","1.0","0.20579487485815134","0.22989279100062104","True","0.031366806743710667","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","36","36","UB40-T036","UB40-T036","UB40-T036.stl","A thin circular ring with a rounded tube-like cross-section.","9","60","data/reference_models/stl/UB40-T036.stl"
"UB40-B037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.06341507406338218","0.24201634782426695","True","-2.0","0.0","0.6021241992614801","0.36868307904723235","False","0.06341507406338218","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","37","37","UB40-T037","UB40-T037","UB40-T037.stl","An L-shaped angle bracket with three larger holes on one flange and two smaller holes on the other.","18","99","data/reference_models/stl/UB40-T037.stl"
"UB40-B038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","38","38","UB40-T038","UB40-T038","UB40-T038.stl","A tall upright block with a sloped top edge and one deep side recess.","14","69","data/reference_models/stl/UB40-T038.stl"
"UB40-B039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.057098537953994624","0.20867105909277717","True","2.0","0.0","0.6653350197457344","0.11394277111708984","True","0.057098537953994624","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","39","39","UB40-T039","UB40-T039","UB40-T039.stl","A block with a rounded lug hole at one end and a top slot that splits that end into two arms.","21","93","data/reference_models/stl/UB40-T039.stl"
"UB40-B040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.08738158507467356","0.40852596047624157","True","2.0","0.0","0.5571827145245849","0.016365799020752192","True","0.08738158507467356","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","beginner","beginner","40","40","UB40-T040","UB40-T040","UB40-T040.stl","An angled bracket with a round hole at one end and a triangular support rib below the upper arm.","19","96","data/reference_models/stl/UB40-T040.stl"
"UB40-E001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.14577736851279982","0.48100848586284844","True","0.0","0.0","0.27554899919679116","0.5888051845453737","True","0.14577736851279982","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","1","1","UB40-T001","UB40-T001","UB40-T001.stl","This part is a tall circular frustum contained within an overall envelope of roughly 40 by 40 by 50 units. It has two flat parallel circular end faces, with the upper face slightly larger in diameter than the lower one, and the side wall transitions between them with a smooth, uniform taper. The largest outer radius is about 20 units and the full height is 50 units, so the body extends about 25 units above and below its mid-height plane. The geometry is fully axisymmetric about the central vertical axis, and the exterior remains clean and uninterrupted, without holes, grooves, shoulders, ribs, or any secondary relief.","106","625","data/reference_models/stl/UB40-T001.stl"
"UB40-E002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","0","0","","","","","","","","","","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","2","2","UB40-T002","UB40-T002","UB40-T002.stl","This object is an extremely thin square-like plate measuring about 0.5625 units in length, 0.5087 units in width, and only about 0.0066 units in thickness. The corresponding half-thickness is only about 0.0033 units, so the part reads as a near-sheet rather than as a block. The top and bottom faces are flat and parallel, the side walls are straight, and the corners remain sharp rather than rounded. It is a plain prismatic slab with no perforations, pockets, chamfers, fillets, or added surface features.","83","507","data/reference_models/stl/UB40-T002.stl"
"UB40-E003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.08078429649045082","0.1635133010129406","True","2.0","1.0","0.8623015387325672","0.07094904724475726","False","0.08078429649045082","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","3","3","UB40-T003","UB40-T003","UB40-T003.stl","This part is a short solid cylinder with an overall diameter of about 0.5625 units and a height of about 0.2262 units. The cylinder radius is therefore about 0.2813 units, and the height is only about 40 percent of the diameter, so the form is squat rather than elongated. Both circular ends are flat and parallel, and the side surface is a constant-radius cylindrical wall rather than a tapered frustum. The body is completely rotationally symmetric and contains no central bore, recess, or exterior secondary feature.","86","519","data/reference_models/stl/UB40-T003.stl"
"UB40-E004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.019325716652227282","0.06538739770135364","True","2.0","1.0","0.6151993582506609","0.06434092710268935","True","0.019325716652227282","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","4","4","UB40-T004","UB40-T004","UB40-T004.stl","This object is a rectangular bar approximately 0.75 units long, 0.375 units wide, and 0.0938 units thick. One short end contains a centered semicircular notch cut through the full thickness, producing a clean half-round opening in the side profile. Because the notch spans the full bar width, its radius is about 0.1875 units, and the remaining body keeps a half-thickness of roughly 0.0469 units about its mid-plane. All other faces stay planar and orthogonal, and no additional holes, steps, or edge treatments appear elsewhere on the body.","87","542","data/reference_models/stl/UB40-T004.stl"
"UB40-E005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.055924871166650104","0.576181102826465","True","0.0","0.0","0.4838051558285511","0.02827736858661678","False","0.055924871166650104","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","5","5","UB40-T005","UB40-T005","UB40-T005.stl","This part is a thin triangular mounting plate occupying about 0.542 by 0.559 units in plan and about 0.0758 units in thickness. The half-thickness is therefore about 0.0379 units. The outer triangular outline is softened by rounded corners instead of sharp vertices, and each corner region contains one circular through-hole, giving a three-hole pattern that follows the threefold corner layout of the plate itself. Apart from the three holes and the rounded perimeter transitions, the plate remains flat, uniform in thickness, and free of raised or recessed secondary details.","89","577","data/reference_models/stl/UB40-T005.stl"
"UB40-E006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.05445610326824038","0.2661718991893256","True","2.0","0.0","0.7801418636930977","0.12695441329003676","True","0.05445610326824038","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","6","6","UB40-T006","UB40-T006","UB40-T006.stl","This object is a rectangular block with overall dimensions of roughly 80 by 50 by 30 units. The top face therefore has an 80-unit long side and a 50-unit short side. Its most prominent feature is one large circular blind recess opened from the top face; the recess lies near the middle of that 80-by-50 surface and does not pass through to the bottom. The solid footprint spans half-dimensions of about 40 by 25 units, and the full block height is 30 units, so the recess is clearly a localized top feature rather than a through-opening. The rest of the block stays box-like, with flat exterior faces and no extra bores, slots, or stepped surfaces.","115","648","data/reference_models/stl/UB40-T006.stl"
"UB40-E007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/open_loop/iteration1/text-to-cadquery_per_sample.csv","1","1","0.05767445741401323","0.21321784926699133","True","2.0","0.0","0.259321977272276","0.2834227542341622","True","0.05767445741401323","cadquery","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration1","iteration1","expert","expert","7","7","UB40-T007","UB40-T007","UB40-T007.stl","This part is a thin plate about 120 units long, 40 units wide, and 18 units thick, with a slightly tapered trapezoidal outline rather than a perfect rectangle. The 120-unit span is the long side of the plate and the 40-unit span is the short side. Three circular through-holes are arranged along the long direction with roughly even spacing from one end to the other. The half-width is about 20 units and the half-thickness is about 9 units, while the three-hole row follows the longitudinal centerline and divides the long side into a repeated mounting pattern. The thickness is uniform, the broad faces remain flat, and the hole pattern is aligned with the main longitudinal axis of the plate.","119","695","data/reference_models/stl/UB40-T007.stl"
