"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.026234085747218742","0.20751662192909806","True","-8.0","0.0","0.3075751985789247","0.013471653702216146","False","0.026234085747218742","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","24","24","UB40-T024","UB40-T024","UB40-T024.stl","A flat asymmetric plate about 193.8 by 160 units in plan and about 10 units thick, with five circular mounting holes and two long parallel slots in the forked end.","30","163","data/reference_models/stl/UB40-T024.stl"
"UB40-B025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","25","25","UB40-T025","UB40-T025","UB40-T025.stl","A rounded rectangular hollow box about 230 units long, 130 units wide, and 45 units thick, with one large open side and one closed side.","25","136","data/reference_models/stl/UB40-T025.stl"
"UB40-B026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.04211895715438208","0.15340269414113758","True","2.0","1.0","0.667843337935653","0.02630213401249204","True","0.04211895715438208","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","26","26","UB40-T026","UB40-T026","UB40-T026.stl","A fastener-like part about 12.95 units high with a broad circular head around 10.5 units across and a short cylindrical shank beneath it.","23","137","data/reference_models/stl/UB40-T026.stl"
"UB40-B027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","27","27","UB40-T027","UB40-T027","UB40-T027.stl","A helical compression spring with an outer diameter of about 8.63 units and a free length of about 8.70 units.","20","110","data/reference_models/stl/UB40-T027.stl"
"UB40-B028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.03845623064443507","0.2488708657678232","False","1.0","0.0","0.755592059858935","0.18771554503944798","True","0.03845623064443507","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","28","28","UB40-T028","UB40-T028","UB40-T028.stl","A hexagonal nut-like solid about 60 units across its outer corners, about 55.9 units across the flats, and about 30.6 units thick.","22","130","data/reference_models/stl/UB40-T028.stl"
"UB40-B029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.038693817037535896","0.15039205319806898","True","-14.0","1.0","0.6302090412926549","0.151435208828135","True","0.038693817037535896","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","29","29","UB40-T029","UB40-T029","UB40-T029.stl","A circular flange about 228.6 units in diameter and about 79.4 units high overall, with eight evenly spaced bolt holes and a broad cylindrical hub on the rear side.","29","164","data/reference_models/stl/UB40-T029.stl"
"UB40-B030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.09886267288655118","0.4248112401169808","True","0.0","1.0","0.4127308066337641","0.08577429050649144","True","0.09886267288655118","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","30","30","UB40-T030","UB40-T030","UB40-T030.stl","A bracket-like plate with an overall size of about 110 by 85 by 55 units, a large cylindrical boss with a center hole, a smaller round hole in the plate, and a deep side opening at one end.","38","189","data/reference_models/stl/UB40-T030.stl"
"UB40-B031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.016261690158317903","0.1017472168464402","True","2.0","0.0","0.16082079363835777","0.032905058620051664","True","0.016261690158317903","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","31","31","UB40-T031","UB40-T031","UB40-T031.stl","A long thin L-shaped bracket fitting inside an overall envelope of about 381 by 158.75 by 44.45 units, with one broad panel and one narrow perpendicular flange carrying four holes.","30","180","data/reference_models/stl/UB40-T031.stl"
"UB40-B032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","32","32","UB40-T032","UB40-T032","UB40-T032.stl","A five-pointed star-shaped plate spanning about 138.6 by 123.8 units, with an overall height of about 32.0 units because of a short central cylindrical boss.","25","157","data/reference_models/stl/UB40-T032.stl"
"UB40-B033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.06828575566770728","0.452268860772495","True","2.0","0.0","0.08638481298706871","0.21291417950192223","False","0.06828575566770728","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","33","33","UB40-T033","UB40-T033","UB40-T033.stl","A shallow open tray-like structure with an overall footprint of about 420 by 260 units and a total height of about 325 units.","23","125","data/reference_models/stl/UB40-T033.stl"
"UB40-B034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","34","34","UB40-T034","UB40-T034","UB40-T034.stl","A thin plate about 170 units long, 120 units wide, and 15 units thick, with a rounded-octagonal outer profile.","19","110","data/reference_models/stl/UB40-T034.stl"
"UB40-B035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.037165169552713095","0.11951162798118756","True","2.0","1.0","0.7137112286177371","0.09961167121359749","True","0.037165169552713095","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","35","35","UB40-T035","UB40-T035","UB40-T035.stl","A rotationally symmetric solid round part with an outer diameter of about 59.2 units and an axial length of about 27.9 units, formed by three overlapping coaxial circular discs or rims.","31","185","data/reference_models/stl/UB40-T035.stl"
"UB40-B036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","36","36","UB40-T036","UB40-T036","UB40-T036.stl","A torus-like ring with an outer diameter of about 49.05 units and a rounded tube diameter of about 5.08 units.","20","110","data/reference_models/stl/UB40-T036.stl"
"UB40-B037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.06866723175463335","0.2660517163931482","True","2.0","0.0","0.6678154724589408","0.43437435224469306","True","0.06866723175463335","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","37","37","UB40-T037","UB40-T037","UB40-T037.stl","A bent angle bracket about 70 units long, 35 units high, and 20 units deep.","15","75","data/reference_models/stl/UB40-T037.stl"
"UB40-B038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.053041743606856075","0.3160869949347543","True","2.0","1.0","0.767663317071005","0.15536265217601064","False","0.053041743606856075","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","38","38","UB40-T038","UB40-T038","UB40-T038.stl","A tall upright block about 101.6 units high with a base envelope of about 50.8 by 50.8 units.","18","93","data/reference_models/stl/UB40-T038.stl"
"UB40-B039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.02897337644387337","0.18866479676451398","True","0.0","0.0","0.6384360270935404","0.08704377846489586","False","0.02897337644387337","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","39","39","UB40-T039","UB40-T039","UB40-T039.stl","A clevis-like block about 127 units long and about 50.8 by 50.8 units in the other two directions.","18","98","data/reference_models/stl/UB40-T039.stl"
"UB40-B040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.06609705730385682","0.34912089681423814","True","2.0","0.0","0.35499490750030555","0.21855360604503155","True","0.06609705730385682","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","40","40","UB40-T040","UB40-T040","UB40-T040.stl","A rigid bracket-like part about 79.9 units long, 50 units high, and 40 units deep.","15","82","data/reference_models/stl/UB40-T040.stl"
"UB40-E001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.0563226476254281","0.14914860236626098","True","2.0","1.0","0.8363210706211435","0.028033113121021302","False","0.0563226476254281","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","1","1","UB40-T001","UB40-T001","UB40-T001.stl","This part is a tall axisymmetric circular frustum contained within an overall envelope of roughly 40 by 40 by 50 units. It has a flat circular top face and a flat circular bottom face, both parallel to each other and centered on the same vertical axis, with the upper diameter slightly larger than the lower one. The side surface is a single continuous tapered wall with no breaks in slope, no cylindrical land, and no stepped transition anywhere along the height. The body remains a clean solid of revolution without holes, grooves, shoulders, ribs, collars, or any other secondary relief.","100","590","data/reference_models/stl/UB40-T001.stl"
"UB40-E002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.009786694698619734","0.02584534880312236","True","2.0","1.0","0.125995599280908","1.9835128641509936e-06","False","0.009786694698619734","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","2","2","UB40-T002","UB40-T002","UB40-T002.stl","This object is an extremely thin square-like plate measuring about 0.5625 units in length, 0.5087 units in width, and only about 0.0066 units in thickness. Its broad top and bottom faces are flat, parallel, and uninterrupted, while the four side faces drop straight down with no taper or chamfer. The plan outline is nearly rectangular, with corners that remain crisp rather than rounded, softened, or clipped. It is a plain wafer-like prismatic slab with no perforations, pockets, bosses, bevels, fillets, or surface texture of any kind.","86","538","data/reference_models/stl/UB40-T002.stl"
"UB40-E003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.013090224538458085","0.04309216479567619","True","2.0","1.0","0.7913524918247866","3.369766687910669e-10","False","0.013090224538458085","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","3","3","UB40-T003","UB40-T003","UB40-T003.stl","This part is a short solid cylinder with an overall diameter of about 0.5625 units and a height of about 0.2262 units. Both end faces are flat, circular, and parallel, and the exterior side wall keeps a constant radius over the full height instead of tapering inward or outward. The geometry is centered on one rotational axis and reads as a simple drum-like solid with uniform section. There is no central bore, recess, flange, groove, or attached secondary feature.","79","467","data/reference_models/stl/UB40-T003.stl"
"UB40-E004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.012877800130916849","0.061505202916312486","True","2.0","1.0","0.5105330291026534","0.04032540204531809","True","0.012877800130916849","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","4","4","UB40-T004","UB40-T004","UB40-T004.stl","This object is a rectangular bar approximately 0.75 units long, 0.375 units wide, and 0.0938 units thick. One short end contains a centered semicircular notch cut through the full thickness, so the opening is visible in both the top view and the side profile and removes material symmetrically about the width centerline. Aside from that one half-round cutout, the outer form stays fully prismatic, with planar faces and sharp orthogonal transitions. No additional holes, steps, pockets, fillets, or edge treatments appear anywhere else on the body.","86","549","data/reference_models/stl/UB40-T004.stl"
"UB40-E005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","0","0","","","","","","","","","","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","5","5","UB40-T005","UB40-T005","UB40-T005.stl","This part is a thin triangular mounting plate occupying about 0.542 by 0.559 units in plan and about 0.0758 units in thickness. The outer perimeter forms a rounded triangular outline rather than three sharp corners, and the plate thickness remains uniform across the entire body. Near each of the three corner regions there is one circular through-hole, giving a total of three holes distributed around the perimeter. Other than the softened outer boundary and the three perforations, the plate remains flat and featureless, with no raised pads, countersinks, slots, or local recesses.","92","585","data/reference_models/stl/UB40-T005.stl"
"UB40-E006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/open_loop/iteration3/deepseek_per_sample.csv","1","1","0.02273579739900059","0.1828343887491749","True","2.0","0.0","0.6119697795852841","0.04121767081777683","False","0.02273579739900059","deepseek","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","6","6","UB40-T006","UB40-T006","UB40-T006.stl","This object is a rectangular block with overall dimensions of roughly 80 by 50 by 30 units. Its dominant feature is one large circular blind recess opened from the top face; the recess is centered across the width, shifted toward one end along the length, and stops before reaching the bottom face. The surrounding top surface remains intact around the pocket rim, and the side and bottom faces keep a simple box-like appearance. No other bores, slots, step levels, or secondary cut features disturb the otherwise plain prismatic mass.","89","535","data/reference_models/stl/UB40-T006.stl"
