"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.014456838943589378","0.028264049405925928","False","1.0","0.0","0.132489805448457","0.3525641273739742","True","0.014456838943589378","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very slender straight cylindrical pin about 0.75 units long and about 0.043 units in diameter.","16","96","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.018593705877147752","0.10208629808620692","True","2.0","1.0","0.30541147055263196","0.02194588938077241","False","0.018593705877147752","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin plate measuring about 0.56 by 0.47 units in plan and about 0.0375 units thick, with rounded outer corners.","20","113","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.05436862256581938","0.10933245174539857","True","2.0","1.0","0.18358472130133188","0.4764770278205446","True","0.05436862256581938","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","An elongated capsule-shaped prism about 0.56 units long, 0.124 units wide, and 0.101 units thick.","15","97","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.09021059063918066","0.3639814043617193","True","2.0","1.0","0.714141030257734","0.02301452937985904","True","0.09021059063918066","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A thin solid prism extruded from a teardrop profile, fitting within about 0.243 by 0.243 units and having a thickness of about 0.08 units.","24","138","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.2954185984768851","0.5359942068051312","True","0.0","0.0","0.13542620226497465","0.7629663895755028","True","0.2954185984768851","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder about 80 units long and about 100 units in diameter, with one plain circular end and one concentric stepped circular end.","25","144","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.06120147749115174","0.23203734400630627","True","4.0","0.0","0.2412357542468475","0.18440569758275172","True","0.06120147749115174","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A circular flange-like part with an outer diameter of about 25.4 units and an overall axial depth of about 6.76 units, one large center hole, six smaller bolt holes, and a short coaxial hub on the rear side.","38","207","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.03780536130897731","0.11819965238805454","True","2.0","0.0","0.15337297549134177","0.2251928137866841","True","0.03780536130897731","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A flat rectangular mounting plate about 250 units long, 150 units wide, and 16 units thick.","16","91","data/reference_models/stl/UB40-T017.stl"
"UB40-B018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.03422556686458326","0.03933756246668586","True","2.0","0.0","0.32923794791541483","0.21461857384760563","True","0.03422556686458326","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","18","18","UB40-T018","UB40-T018","UB40-T018.stl","A straight cylindrical rod about 163.8 units long and about 16 units in diameter, with flat circular ends.","18","106","data/reference_models/stl/UB40-T018.stl"
"UB40-B019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.09157164460989385","0.16627204730428075","True","2.0","0.0","0.14073010701357766","0.45443942401904447","True","0.09157164460989385","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","19","19","UB40-T019","UB40-T019","UB40-T019.stl","A plate-like solid about 108 units wide, 76.2 units tall, and 25.4 units thick, with a rectangular lower portion and a broad curved top edge.","25","141","data/reference_models/stl/UB40-T019.stl"
"UB40-B020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.0971336793720095","0.30182514659178394","True","2.0","1.0","0.7482203853636489","0.17881997558828755","True","0.0971336793720095","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","20","20","UB40-T020","UB40-T020","UB40-T020.stl","A tall rectangular block about 76.2 by 50.8 units in footprint and about 152.4 units high, with a deep U-shaped slot cut downward from the top face.","27","148","data/reference_models/stl/UB40-T020.stl"
"UB40-B021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.05529036915905551","0.11096431710151376","True","-6.0","0.0","0.14441444623045582","0.026365087419768965","True","0.05529036915905551","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","21","21","UB40-T021","UB40-T021","UB40-T021.stl","A thin-walled bracket-like frame about 120 units long, 40 units high, and 21 units deep, with two end plates, a sloped top connection, a large open central window, a middle panel with a round hole, and small mounting holes.","39","223","data/reference_models/stl/UB40-T021.stl"
"UB40-B022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.13963879833621692","0.4840775633544326","True","2.0","0.0","0.2560477563407818","0.07903061848738707","True","0.13963879833621692","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","22","22","UB40-T022","UB40-T022","UB40-T022.stl","A thin three-lobed ring-like plate about 300 by 277 units in plan and about 15 units thick, with a circular hole in the center.","24","127","data/reference_models/stl/UB40-T022.stl"
"UB40-B023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.07654269314710713","0.23093580860766666","True","2.0","0.0","0.4146762451106515","0.23094521450481867","True","0.07654269314710713","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","23","23","UB40-T023","UB40-T023","UB40-T023.stl","A thin stepped mounting plate about 108 units long, 53.1 units wide, and 10.7 units thick, with one large central hole, four smaller holes around it, and one extra hole near each end.","33","183","data/reference_models/stl/UB40-T023.stl"
"UB40-B024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.04787694868247844","0.3290062608010199","True","2.0","0.0","0.16451650631071138","0.15653034597042945","True","0.04787694868247844","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","24","24","UB40-T024","UB40-T024","UB40-T024.stl","A flat asymmetric plate about 193.8 by 160 units in plan and about 10 units thick, with five circular mounting holes and two long parallel slots in the forked end.","30","163","data/reference_models/stl/UB40-T024.stl"
"UB40-B025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.0609509001549222","0.1202120720550854","True","2.0","1.0","0.12235889510046927","0.043178999158224984","True","0.0609509001549222","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","25","25","UB40-T025","UB40-T025","UB40-T025.stl","A rounded rectangular hollow box about 230 units long, 130 units wide, and 45 units thick, with one large open side and one closed side.","25","136","data/reference_models/stl/UB40-T025.stl"
"UB40-B026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.17530208823748095","0.3754371099684595","True","2.0","1.0","0.5212693239140449","0.12027188000911604","True","0.17530208823748095","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","26","26","UB40-T026","UB40-T026","UB40-T026.stl","A fastener-like part about 12.95 units high with a broad circular head around 10.5 units across and a short cylindrical shank beneath it.","23","137","data/reference_models/stl/UB40-T026.stl"
"UB40-B027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.09714458290614855","0.42424074017999674","True","2.0","1.0","0.7373464202304439","0.54059792518218","False","0.09714458290614855","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","27","27","UB40-T027","UB40-T027","UB40-T027.stl","A helical compression spring with an outer diameter of about 8.63 units and a free length of about 8.70 units.","20","110","data/reference_models/stl/UB40-T027.stl"
"UB40-B028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.041498813612713126","0.24571805173798167","True","2.0","0.0","0.8011364540382425","0.23325993921875554","False","0.041498813612713126","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","28","28","UB40-T028","UB40-T028","UB40-T028.stl","A hexagonal nut-like solid about 60 units across its outer corners, about 55.9 units across the flats, and about 30.6 units thick.","22","130","data/reference_models/stl/UB40-T028.stl"
"UB40-B029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.09743602976846887","0.32436359821088645","True","0.0","0.0","0.5024397820362627","0.02366594957174284","True","0.09743602976846887","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","29","29","UB40-T029","UB40-T029","UB40-T029.stl","A circular flange about 228.6 units in diameter and about 79.4 units high overall, with eight evenly spaced bolt holes and a broad cylindrical hub on the rear side.","29","164","data/reference_models/stl/UB40-T029.stl"
"UB40-B030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.08755586576929586","0.340032661942618","True","2.0","0.0","0.1662568653185529","0.3322482318217026","True","0.08755586576929586","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","30","30","UB40-T030","UB40-T030","UB40-T030.stl","A bracket-like plate with an overall size of about 110 by 85 by 55 units, a large cylindrical boss with a center hole, a smaller round hole in the plate, and a deep side opening at one end.","38","189","data/reference_models/stl/UB40-T030.stl"
"UB40-B031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.06301632300165355","0.1908025354257384","False","1.0","0.0","0.44884255119863886","0.2551166989402294","True","0.06301632300165355","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","31","31","UB40-T031","UB40-T031","UB40-T031.stl","A long thin L-shaped bracket fitting inside an overall envelope of about 381 by 158.75 by 44.45 units, with one broad panel and one narrow perpendicular flange carrying four holes.","30","180","data/reference_models/stl/UB40-T031.stl"
"UB40-B032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.07381914458608946","0.3266039103294595","True","2.0","1.0","0.12748664247887198","0.41640413400299625","True","0.07381914458608946","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","32","32","UB40-T032","UB40-T032","UB40-T032.stl","A five-pointed star-shaped plate spanning about 138.6 by 123.8 units, with an overall height of about 32.0 units because of a short central cylindrical boss.","25","157","data/reference_models/stl/UB40-T032.stl"
"UB40-B033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.21134800200596815","0.5232671516324883","True","2.0","0.0","0.623012163416866","0.3237131709278751","True","0.21134800200596815","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","33","33","UB40-T033","UB40-T033","UB40-T033.stl","A shallow open tray-like structure with an overall footprint of about 420 by 260 units and a total height of about 325 units.","23","125","data/reference_models/stl/UB40-T033.stl"
"UB40-B034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.09942588412084803","0.3402967983494679","True","2.0","0.0","0.2693046404192149","0.18460272958302487","True","0.09942588412084803","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","34","34","UB40-T034","UB40-T034","UB40-T034.stl","A thin plate about 170 units long, 120 units wide, and 15 units thick, with a rounded-octagonal outer profile.","19","110","data/reference_models/stl/UB40-T034.stl"
"UB40-B035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.07463231945965754","0.4183037327649667","True","0.0","0.0","0.32664956581819404","0.28744999158594553","True","0.07463231945965754","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","35","35","UB40-T035","UB40-T035","UB40-T035.stl","A rotationally symmetric solid round part with an outer diameter of about 59.2 units and an axial length of about 27.9 units, formed by three overlapping coaxial circular discs or rims.","31","185","data/reference_models/stl/UB40-T035.stl"
"UB40-B036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","0","0","","","","","","","","","","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","36","36","UB40-T036","UB40-T036","UB40-T036.stl","A torus-like ring with an outer diameter of about 49.05 units and a rounded tube diameter of about 5.08 units.","20","110","data/reference_models/stl/UB40-T036.stl"
"UB40-B037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.16293134980858454","0.2769944307230689","False","24.0","0.0","0.2685590285713625","0.03511790835711476","False","0.16293134980858454","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","37","37","UB40-T037","UB40-T037","UB40-T037.stl","A bent angle bracket about 70 units long, 35 units high, and 20 units deep.","15","75","data/reference_models/stl/UB40-T037.stl"
"UB40-B038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.15436962838553914","0.5999502625924343","True","2.0","1.0","0.5937067202735141","0.01859394462148023","False","0.15436962838553914","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","38","38","UB40-T038","UB40-T038","UB40-T038.stl","A tall upright block about 101.6 units high with a base envelope of about 50.8 by 50.8 units.","18","93","data/reference_models/stl/UB40-T038.stl"
"UB40-B039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.24518681785053806","0.48864513886893957","True","2.0","0.0","0.8059959770082347","0.2546037283795901","False","0.24518681785053806","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","39","39","UB40-T039","UB40-T039","UB40-T039.stl","A clevis-like block about 127 units long and about 50.8 by 50.8 units in the other two directions.","18","98","data/reference_models/stl/UB40-T039.stl"
"UB40-B040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.08513701517061834","0.3783113280989154","True","2.0","0.0","0.5973581688589278","0.023809655313590694","True","0.08513701517061834","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","beginner","beginner","40","40","UB40-T040","UB40-T040","UB40-T040.stl","A rigid bracket-like part about 79.9 units long, 50 units high, and 40 units deep.","15","82","data/reference_models/stl/UB40-T040.stl"
"UB40-E001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.08911586497259144","0.15951459868936319","True","2.0","1.0","0.8733202096022906","0.008966025860125848","True","0.08911586497259144","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","1","1","UB40-T001","UB40-T001","UB40-T001.stl","This part is a tall axisymmetric circular frustum contained within an overall envelope of roughly 40 by 40 by 50 units. It has a flat circular top face and a flat circular bottom face, both parallel to each other and centered on the same vertical axis, with the upper diameter slightly larger than the lower one. The side surface is a single continuous tapered wall with no breaks in slope, no cylindrical land, and no stepped transition anywhere along the height. The body remains a clean solid of revolution without holes, grooves, shoulders, ribs, collars, or any other secondary relief.","100","590","data/reference_models/stl/UB40-T001.stl"
"UB40-E002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.011136290121947154","0.05835796696684967","True","2.0","1.0","0.11297572338636909","0.013017892381674764","False","0.011136290121947154","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","2","2","UB40-T002","UB40-T002","UB40-T002.stl","This object is an extremely thin square-like plate measuring about 0.5625 units in length, 0.5087 units in width, and only about 0.0066 units in thickness. Its broad top and bottom faces are flat, parallel, and uninterrupted, while the four side faces drop straight down with no taper or chamfer. The plan outline is nearly rectangular, with corners that remain crisp rather than rounded, softened, or clipped. It is a plain wafer-like prismatic slab with no perforations, pockets, bosses, bevels, fillets, or surface texture of any kind.","86","538","data/reference_models/stl/UB40-T002.stl"
"UB40-E003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.0814797779487693","0.32718044526377826","True","2.0","1.0","0.5930156624690806","0.1983368290187294","True","0.0814797779487693","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","3","3","UB40-T003","UB40-T003","UB40-T003.stl","This part is a short solid cylinder with an overall diameter of about 0.5625 units and a height of about 0.2262 units. Both end faces are flat, circular, and parallel, and the exterior side wall keeps a constant radius over the full height instead of tapering inward or outward. The geometry is centered on one rotational axis and reads as a simple drum-like solid with uniform section. There is no central bore, recess, flange, groove, or attached secondary feature.","79","467","data/reference_models/stl/UB40-T003.stl"
"UB40-E004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","1","1","0.04013379369807361","0.12607184400097743","True","2.0","1.0","0.5704987070339758","0.019640275886004255","True","0.04013379369807361","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","4","4","UB40-T004","UB40-T004","UB40-T004.stl","This object is a rectangular bar approximately 0.75 units long, 0.375 units wide, and 0.0938 units thick. One short end contains a centered semicircular notch cut through the full thickness, so the opening is visible in both the top view and the side profile and removes material symmetrically about the width centerline. Aside from that one half-round cutout, the outer form stays fully prismatic, with planar faces and sharp orthogonal transitions. No additional holes, steps, pockets, fillets, or edge treatments appear anywhere else on the body.","86","549","data/reference_models/stl/UB40-T004.stl"
"UB40-E005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/open_loop/iteration3/text2cad_per_sample.csv","0","0","","","","","","","","","","text2cad","Open-loop Workflow","Retained40 open-loop prompt set aligned to retained reference models","Iteration3","iteration3","expert","expert","5","5","UB40-T005","UB40-T005","UB40-T005.stl","This part is a thin triangular mounting plate occupying about 0.542 by 0.559 units in plan and about 0.0758 units in thickness. The outer perimeter forms a rounded triangular outline rather than three sharp corners, and the plate thickness remains uniform across the entire body. Near each of the three corner regions there is one circular through-hole, giving a total of three holes distributed around the perimeter. Other than the softened outer boundary and the three perforations, the plate remains flat and featureless, with no raised pads, countersinks, slots, or local recesses.","92","585","data/reference_models/stl/UB40-T005.stl"
