"sample_id","ground_truth_path","prediction_path","compile_success","load_success","chamfer_distance","hausdorff_distance","watertight_pred","euler_pred","eecm","sphericity_pred","sphericity_discrepancy","rotation_aligned","alignment_chamfer_distance","model","method_context","prompt_set","round_name","round_slug","level","difficulty","position_in_level_file","position_in_prompt_file","target_code","uid","source_stl","prompt","word_count","char_count","reference_model_path"
"UB40-B011","data/reference_models/stl/UB40-T011.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.02133592813454209","0.023498973879841192","True","2.0","1.0","0.3086128117949083","0.1764411210275229","True","0.02133592813454209","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","11","11","UB40-T011","UB40-T011","UB40-T011.stl","A very thin straight cylindrical rod.","6","37","data/reference_models/stl/UB40-T011.stl"
"UB40-B012","data/reference_models/stl/UB40-T012.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.02144394544307776","0.08944792970529707","True","2.0","1.0","0.2474278177562198","0.07992954217718456","False","0.02144394544307776","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","12","12","UB40-T012","UB40-T012","UB40-T012.stl","A thin square plate with rounded corners and a circular pocket near one corner.","14","79","data/reference_models/stl/UB40-T012.stl"
"UB40-B013","data/reference_models/stl/UB40-T013.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.0316524937403954","0.05675956020959992","True","2.0","1.0","0.5318322859113638","0.12822946321051265","True","0.0316524937403954","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","13","13","UB40-T013","UB40-T013","UB40-T013.stl","A long rounded-end bar with flat top and bottom faces.","10","54","data/reference_models/stl/UB40-T013.stl"
"UB40-B014","data/reference_models/stl/UB40-T014.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.1888179786232745","0.4832712141285142","False","0.0","0.0","0.2621631376636803","0.4749924219739127","True","0.1888179786232745","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","14","14","UB40-T014","UB40-T014","UB40-T014.stl","A flat teardrop-shaped prism with one rounded end and one pointed end.","12","70","data/reference_models/stl/UB40-T014.stl"
"UB40-B015","data/reference_models/stl/UB40-T015.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.05783841537838355","0.1949744921584584","True","2.0","1.0","0.8263505589202652","0.07204203292021216","True","0.05783841537838355","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","15","15","UB40-T015","UB40-T015","UB40-T015.stl","A short solid cylinder with one plain circular end and one concentric stepped circular end.","15","91","data/reference_models/stl/UB40-T015.stl"
"UB40-B016","data/reference_models/stl/UB40-T016.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.027010268826421796","0.09836384262815262","True","-12.0","1.0","0.35450638124738537","0.07113507058221386","True","0.027010268826421796","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","16","16","UB40-T016","UB40-T016","UB40-T016.stl","A round flange plate with one large center hole, six smaller bolt holes around it, and a short cylindrical hub on the back.","23","123","data/reference_models/stl/UB40-T016.stl"
"UB40-B017","data/reference_models/stl/UB40-T017.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.018561792536902672","0.03646540842528012","True","-6.0","1.0","0.25248785445425526","0.1260779348237706","True","0.018561792536902672","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","17","17","UB40-T017","UB40-T017","UB40-T017.stl","A thin rectangular plate with four circular corner holes.","9","57","data/reference_models/stl/UB40-T017.stl"
"UB40-B018","data/reference_models/stl/UB40-T018.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.005256873285155851","0.03862946765433881","True","0.0","1.0","0.5606551684131847","0.016798646650164284","True","0.005256873285155851","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","18","18","UB40-T018","UB40-T018","UB40-T018.stl","A long cylindrical rod with a small cross-hole near one end.","11","60","data/reference_models/stl/UB40-T018.stl"
"UB40-B019","data/reference_models/stl/UB40-T019.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.0675864841253985","0.11416964833605404","True","-2.0","1.0","0.2784644181631005","0.31670511286952163","True","0.0675864841253985","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","19","19","UB40-T019","UB40-T019","UB40-T019.stl","A rounded-top rectangular plate with two holes near its upper corners.","11","70","data/reference_models/stl/UB40-T019.stl"
"UB40-B020","data/reference_models/stl/UB40-T020.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.044889330056583875","0.2232343601415625","True","2.0","1.0","0.5933135493306049","0.023913139555243546","False","0.044889330056583875","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","20","20","UB40-T020","UB40-T020","UB40-T020.stl","A tall rectangular block with a deep U-shaped slot cut into the top.","13","68","data/reference_models/stl/UB40-T020.stl"
"UB40-B021","data/reference_models/stl/UB40-T021.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.07974946592673474","0.32700417045046537","True","-8.0","0.0","0.2366197860066444","0.11857042719595755","True","0.07974946592673474","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","21","21","UB40-T021","UB40-T021","UB40-T021.stl","A bracket-like open frame with two end plates, a sloped top, a large round hole in the middle panel, and small mounting holes.","23","126","data/reference_models/stl/UB40-T021.stl"
"UB40-B022","data/reference_models/stl/UB40-T022.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.02517975948111778","0.15645244141756853","True","0.0","1.0","0.2842046886165732","0.05087368621159566","True","0.02517975948111778","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","22","22","UB40-T022","UB40-T022","UB40-T022.stl","A thin three-lobed ring with a round hole in the center.","11","56","data/reference_models/stl/UB40-T022.stl"
"UB40-B023","data/reference_models/stl/UB40-T023.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.034398785080319565","0.10598382444990642","True","-4.0","0.0","0.2669302750291287","0.08319924442329588","True","0.034398785080319565","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","23","23","UB40-T023","UB40-T023","UB40-T023.stl","A thin stepped mounting plate with one large center hole, four smaller holes around it, and one extra hole near each end.","22","121","data/reference_models/stl/UB40-T023.stl"
"UB40-B024","data/reference_models/stl/UB40-T024.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.031773614092999","0.2022850385517278","True","-12.0","0.0","0.2613663863584829","0.05968046592265791","True","0.031773614092999","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","24","24","UB40-T024","UB40-T024","UB40-T024.stl","An asymmetric forked plate with five round mounting holes and two long parallel slots in the forked end.","18","104","data/reference_models/stl/UB40-T024.stl"
"UB40-B025","data/reference_models/stl/UB40-T025.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.08088049353066015","0.1736022585935343","True","2.0","1.0","0.19089632437976561","0.025358430121071363","True","0.08088049353066015","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","25","25","UB40-T025","UB40-T025","UB40-T025.stl","A rounded rectangular hollow box with one large open side and one closed side.","14","78","data/reference_models/stl/UB40-T025.stl"
"UB40-B026","data/reference_models/stl/UB40-T026.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.0515413941273242","0.18122302958508288","True","2.0","1.0","0.6476385643570943","0.006097360433933385","True","0.0515413941273242","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","26","26","UB40-T026","UB40-T026","UB40-T026.stl","A screw-like part with a wide round head, a short cylindrical shaft, and a recessed polygonal socket in the top.","20","112","data/reference_models/stl/UB40-T026.stl"
"UB40-B027","data/reference_models/stl/UB40-T027.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","0","0","","","","","","","","","","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","27","27","UB40-T027","UB40-T027","UB40-T027.stl","A helical coil spring.","4","22","data/reference_models/stl/UB40-T027.stl"
"UB40-B028","data/reference_models/stl/UB40-T028.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.07263832708010931","0.18895685608147528","True","0.0","1.0","0.5794044104849327","0.011527895665445764","True","0.07263832708010931","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","28","28","UB40-T028","UB40-T028","UB40-T028.stl","A hexagonal nut with a round hole through the middle.","10","53","data/reference_models/stl/UB40-T028.stl"
"UB40-B029","data/reference_models/stl/UB40-T029.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.022961985678182972","0.17605261153248616","True","-16.0","0.0","0.38740171584163646","0.09137211662288341","True","0.022961985678182972","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","29","29","UB40-T029","UB40-T029","UB40-T029.stl","A round flange with eight small holes around the edge and a cylindrical hub on the back.","17","88","data/reference_models/stl/UB40-T029.stl"
"UB40-B030","data/reference_models/stl/UB40-T030.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.06605762871147035","0.2704050188251025","True","0.0","1.0","0.3361451767162101","0.16235992042404546","True","0.06605762871147035","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","30","30","UB40-T030","UB40-T030","UB40-T030.stl","A bracket-like plate with a large cylindrical boss with a center hole, a smaller round hole in the plate, and a deep side opening at one end.","27","141","data/reference_models/stl/UB40-T030.stl"
"UB40-B031","data/reference_models/stl/UB40-T031.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.020596742654104973","0.08421808683617722","True","-6.0","1.0","0.19244262300735687","0.0012832292510525645","True","0.020596742654104973","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","31","31","UB40-T031","UB40-T031","UB40-T031.stl","A long thin L-shaped bracket with a broad flat panel, a narrow perpendicular flange running along one long edge, and four holes in that flange.","25","143","data/reference_models/stl/UB40-T031.stl"
"UB40-B032","data/reference_models/stl/UB40-T032.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.03858460377541666","0.07731781648227988","True","2.0","1.0","0.41151221598197074","0.1323785604998975","False","0.03858460377541666","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","32","32","UB40-T032","UB40-T032","UB40-T032.stl","A five-pointed star plate with a short round raised center boss.","11","64","data/reference_models/stl/UB40-T032.stl"
"UB40-B033","data/reference_models/stl/UB40-T033.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.15281219971355636","0.49673907377819565","True","2.0","0.0","0.20250260831402264","0.0967963841749683","True","0.15281219971355636","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","33","33","UB40-T033","UB40-T033","UB40-T033.stl","An open tray-like base with four upright corner posts.","9","54","data/reference_models/stl/UB40-T033.stl"
"UB40-B034","data/reference_models/stl/UB40-T034.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.03081981666588951","0.10997898921348279","True","-2.0","1.0","0.32262405264570554","0.13128331735653426","True","0.03081981666588951","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","34","34","UB40-T034","UB40-T034","UB40-T034.stl","A rounded rectangular plate with two holes, one near each end.","11","62","data/reference_models/stl/UB40-T034.stl"
"UB40-B035","data/reference_models/stl/UB40-T035.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.050867129488697406","0.18034390248018395","True","2.0","1.0","0.581313015986494","0.03278654141764559","True","0.050867129488697406","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","35","35","UB40-T035","UB40-T035","UB40-T035.stl","A solid round part made from three coaxial circular discs or rims overlapping around the same center.","17","101","data/reference_models/stl/UB40-T035.stl"
"UB40-B036","data/reference_models/stl/UB40-T036.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.01020061504307679","0.025587943364115406","True","0.0","1.0","0.41520416498502155","0.020483500873750837","True","0.01020061504307679","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","36","36","UB40-T036","UB40-T036","UB40-T036.stl","A thin circular ring with a rounded cross-section.","8","50","data/reference_models/stl/UB40-T036.stl"
"UB40-B037","data/reference_models/stl/UB40-T037.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.17777605933372526","0.530069530496745","True","-8.0","1.0","0.29408441233181837","0.060643292117570635","True","0.17777605933372526","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","37","37","UB40-T037","UB40-T037","UB40-T037.stl","An L-shaped angle bracket with three large holes on one side and two small holes on the other.","18","94","data/reference_models/stl/UB40-T037.stl"
"UB40-B038","data/reference_models/stl/UB40-T038.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.0579052004180287","0.210325578494285","True","2.0","1.0","0.7188941305848731","0.10659346568987871","True","0.0579052004180287","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","38","38","UB40-T038","UB40-T038","UB40-T038.stl","A tall upright block with a sloped top and a deep rectangular side recess.","14","74","data/reference_models/stl/UB40-T038.stl"
"UB40-B039","data/reference_models/stl/UB40-T039.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.037519958034913314","0.154523293039404","True","0.0","0.0","0.6201293942417629","0.06873714561311839","False","0.037519958034913314","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","39","39","UB40-T039","UB40-T039","UB40-T039.stl","A block with a rounded end hole and a top slot.","11","47","data/reference_models/stl/UB40-T039.stl"
"UB40-B040","data/reference_models/stl/UB40-T040.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.09234899599050564","0.34248954974571455","True","2.0","0.0","0.4523686472371968","0.12117986630814032","True","0.09234899599050564","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","beginner","beginner","40","40","UB40-T040","UB40-T040","UB40-T040.stl","An angled bracket with a round hole at one end and a triangular support underneath.","15","83","data/reference_models/stl/UB40-T040.stl"
"UB40-E001","data/reference_models/stl/UB40-T001.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.02474652953755091","0.07164924085502486","True","2.0","1.0","0.857516935260949","0.006837248481215807","False","0.02474652953755091","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","1","81","UB40-T001","UB40-T001","UB40-T001.stl","This part is a tall circular frustum contained within an overall envelope of roughly 40 by 40 by 50 units. It has two flat parallel circular end faces, with the upper face slightly larger in diameter than the lower one, and the side wall transitions between them with a smooth, uniform taper. The largest outer radius is about 20 units and the full height is 50 units, so the body extends about 25 units above and below its mid-height plane. The geometry is fully axisymmetric about the central vertical axis, and the exterior remains clean and uninterrupted, without holes, grooves, shoulders, ribs, or any secondary relief.","106","625","data/reference_models/stl/UB40-T001.stl"
"UB40-E002","data/reference_models/stl/UB40-T002.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.009786694698619734","0.02584534880312236","True","2.0","1.0","0.125995599280908","1.9835128641509936e-06","False","0.009786694698619734","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","2","82","UB40-T002","UB40-T002","UB40-T002.stl","This object is an extremely thin square-like plate measuring about 0.5625 units in length, 0.5087 units in width, and only about 0.0066 units in thickness. The corresponding half-thickness is only about 0.0033 units, so the part reads as a near-sheet rather than as a block. The top and bottom faces are flat and parallel, the side walls are straight, and the corners remain sharp rather than rounded. It is a plain prismatic slab with no perforations, pockets, chamfers, fillets, or added surface features.","83","507","data/reference_models/stl/UB40-T002.stl"
"UB40-E003","data/reference_models/stl/UB40-T003.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.013025220140480393","0.041086062569375185","True","2.0","1.0","0.7913471019411807","5.3895466292086525e-06","False","0.013025220140480393","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","3","83","UB40-T003","UB40-T003","UB40-T003.stl","This part is a short solid cylinder with an overall diameter of about 0.5625 units and a height of about 0.2262 units. The cylinder radius is therefore about 0.2813 units, and the height is only about 40 percent of the diameter, so the form is squat rather than elongated. Both circular ends are flat and parallel, and the side surface is a constant-radius cylindrical wall rather than a tapered frustum. The body is completely rotationally symmetric and contains no central bore, recess, or exterior secondary feature.","86","519","data/reference_models/stl/UB40-T003.stl"
"UB40-E004","data/reference_models/stl/UB40-T004.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.01628855480088364","0.19017382176403674","True","2.0","1.0","0.5423124458104597","0.00854598533751183","True","0.01628855480088364","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","4","84","UB40-T004","UB40-T004","UB40-T004.stl","This object is a rectangular bar approximately 0.75 units long, 0.375 units wide, and 0.0938 units thick. One short side contains a centered semicircular notch that removes material through the full thickness, creating a clean half-round opening in the side profile. Because the notch spans the full bar width, its radius is about 0.1875 units, and the remaining body keeps a half-thickness of roughly 0.0469 units about its mid-plane. All other faces stay planar and orthogonal, and no additional holes, steps, or edge treatments appear elsewhere on the body.","89","560","data/reference_models/stl/UB40-T004.stl"
"UB40-E005","data/reference_models/stl/UB40-T005.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.08416058095427217","0.30652221369401067","True","2.0","0.0","0.0162108217325183","0.4958717026826496","True","0.08416058095427217","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","5","85","UB40-T005","UB40-T005","UB40-T005.stl","This part is a thin triangular mounting plate occupying about 0.542 by 0.559 units in plan and about 0.0758 units in thickness. The half-thickness is therefore about 0.0379 units. The outer triangular outline is softened by rounded corners instead of sharp vertices, and each corner region contains one circular through-hole, giving a three-hole pattern that follows the threefold corner layout of the plate itself. Apart from the three holes and the rounded perimeter transitions, the plate remains flat, uniform in thickness, and free of raised or recessed secondary details.","89","577","data/reference_models/stl/UB40-T005.stl"
"UB40-E006","data/reference_models/stl/UB40-T006.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.02136989805522673","0.11634629574769251","True","2.0","0.0","0.6141507670361401","0.03903668336692079","False","0.02136989805522673","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","6","86","UB40-T006","UB40-T006","UB40-T006.stl","This object is a rectangular block with overall dimensions of roughly 80 by 50 by 30 units. The top face therefore has an 80-unit long side and a 50-unit short side. Its most prominent feature is one large circular blind recess opened from the top face; the recess lies near the middle of that 80-by-50 surface and does not pass through to the bottom. The solid footprint spans half-dimensions of about 40 by 25 units, and the full block height is 30 units, so the recess is clearly a localized top feature rather than a through-opening. The rest of the block stays box-like, with flat exterior faces and no extra bores, slots, or stepped surfaces.","115","648","data/reference_models/stl/UB40-T006.stl"
"UB40-E007","data/reference_models/stl/UB40-T007.stl","generated_outputs_not_included_in_release/close_loop/iteration3/gemini_per_sample.csv","1","1","0.011694180589605401","0.05152619571406877","True","-4.0","1.0","0.5328451490431216","0.00989958246331657","False","0.011694180589605401","gemini","Close-loop Workflow","Retained40 close-loop seed prompt set aligned to retained reference models","One-shot","one_shot","expert","expert","7","87","UB40-T007","UB40-T007","UB40-T007.stl","This part is a thin plate about 120 units long, 40 units wide, and 18 units thick, with a slightly tapered trapezoidal outline rather than a perfect rectangle. The 120-unit span is the long side of the plate and the 40-unit span is the short side. Three circular through-holes are arranged along the long direction with roughly even spacing from one end to the other. The half-width is about 20 units and the half-thickness is about 9 units, while the three-hole row follows the longitudinal centerline and divides the long side into a repeated mounting pattern. The thickness is uniform, the broad faces remain flat, and the hole pattern is aligned with the main longitudinal axis of the plate.","119","695","data/reference_models/stl/UB40-T007.stl"
